"시간","서버","채널","사용내용"
"2026-05-18 21:19:56","다같이 한강가자!","데비봇","/가입"
"2026-05-18 21:20:07","다같이 한강가자!","데비봇","/경험치"
"2026-05-18 21:20:24","다같이 한강가자!","데비봇","/경험치지급 유저:1057986072333783040 종류:gather 수량:10000"
"2026-05-18 21:20:29","다같이 한강가자!","데비봇","/경험치"
"2026-05-18 21:20:44","다같이 한강가자!","데비봇","/농사"
"2026-05-18 21:21:13","다같이 한강가자!","데비봇","/전리품"
"2026-05-18 21:21:13","다같이 한강가자!","데비봇","[결과] 전리품 결과: 중급 / 획득:2,000,000원 / 잔액:2,046,427원"
"2026-05-18 21:21:29","다같이 한강가자!","데비봇","/탐험"
"2026-05-18 21:21:42","다같이 한강가자!","데비봇","/펫상점"
"2026-05-18 21:22:02","다같이 한강가자!","데비봇","/농사"
"2026-05-18 21:22:07","다같이 한강가자!","데비봇","/농사"
"2026-05-18 21:22:17","다같이 한강가자!","데비봇","/작물시세"
"2026-05-18 21:23:45","다같이 한강가자!","데비봇","/농사"
"2026-05-18 21:24:00","다같이 한강가자!","데비봇","/탐험"
"2026-05-18 21:24:09","다같이 한강가자!","데비봇","/가방"
"2026-05-18 21:24:19","다같이 한강가자!","데비봇","/강화"
"2026-05-18 21:24:24","다같이 한강가자!","데비봇","[버튼 클릭] customId:upgrade"
"2026-05-18 21:24:27","다같이 한강가자!","데비봇","[버튼 클릭] customId:upgrade"
"2026-05-18 21:24:30","다같이 한강가자!","데비봇","[버튼 클릭] customId:upgrade"
"2026-05-18 21:24:39","다같이 한강가자!","데비봇","[버튼 클릭] customId:upgrade"
"2026-05-18 21:24:43","다같이 한강가자!","데비봇","[버튼 클릭] customId:stop"
"2026-05-18 21:24:52","다같이 한강가자!","데비봇","/강화"
"2026-05-18 21:24:54","다같이 한강가자!","데비봇","[버튼 클릭] customId:upgrade"
"2026-05-18 21:24:57","다같이 한강가자!","데비봇","[버튼 클릭] customId:upgrade"
"2026-05-18 21:25:17","다같이 한강가자!","데비봇","[버튼 클릭] customId:stop"
"2026-05-18 21:25:23","다같이 한강가자!","데비봇","/강화"
"2026-05-18 21:25:25","다같이 한강가자!","데비봇","[버튼 클릭] customId:upgrade"
"2026-05-18 21:25:30","다같이 한강가자!","데비봇","[버튼 클릭] customId:upgrade"
"2026-05-18 21:25:32","다같이 한강가자!","데비봇","[버튼 클릭] customId:stop"
"2026-05-18 21:25:38","다같이 한강가자!","데비봇","/강화"
"2026-05-18 21:25:40","다같이 한강가자!","데비봇","[버튼 클릭] customId:upgrade"
"2026-05-18 21:25:44","다같이 한강가자!","데비봇","[버튼 클릭] customId:stop"
"2026-05-18 21:25:49","다같이 한강가자!","데비봇","/농사"
"2026-05-18 21:26:10","다같이 한강가자!","데비봇","/가위바위보 배팅액:1000"
"2026-05-18 21:26:20","다같이 한강가자!","데비봇","[버튼 클릭] customId:rps_paper_1000"
"2026-05-18 21:26:21","다같이 한강가자!","데비봇","[결과] 가위바위보 결과: lose / 선택:✋ / 봇:✌️ / 배팅:1,000원 / 변동:3,000원 / 잔액:2,034,427원"
"2026-05-18 21:26:35","다같이 한강가자!","데비봇","/가위바위보 배팅액:3000"
"2026-05-18 21:26:36","다같이 한강가자!","데비봇","[버튼 클릭] customId:rps_paper_1000"
"2026-05-18 21:26:39","다같이 한강가자!","데비봇","[버튼 클릭] customId:rps_paper_3000"
"2026-05-18 21:26:39","다같이 한강가자!","데비봇","[결과] 가위바위보 결과: win / 선택:✋ / 봇:✊ / 배팅:3,000원 / 변동:9,000원 / 잔액:2,043,427원"
"2026-05-18 21:27:31","다같이 한강가자!","데비봇","/농사"
"2026-05-18 21:27:50","다같이 한강가자!","데비봇","/낚시 금액:1000"
"2026-05-18 21:27:59","다같이 한강가자!","데비봇","/낚시 금액:40000"
"2026-05-18 21:27:59","다같이 한강가자!","데비봇","[결과] 낚시 결과: **낚시 성공** / 배팅:40,000원 / 변동:120,000원 / 잔액:2,163,427원"
"2026-05-18 21:28:14","다같이 한강가자!","데비봇","/농사"
"2026-05-18 21:28:44","다같이 한강가자!","데비봇","/복권"
"2026-05-18 21:28:49","다같이 한강가자!","데비봇","[버튼 클릭] customId:lotto_sheep"
"2026-05-18 21:28:49","다같이 한강가자!","데비봇","[결과] 복권 결과: 성공 / 선택:sheep / 보상:104,924원 / 잔액:2,266,593원"
"2026-05-18 21:30:08","다같이 한강가자!","데비봇","/쿠폰사용"
"2026-05-18 21:30:18","다같이 한강가자!","데비봇","[모달 제출] customId:coupon_use_modal"
"2026-05-18 21:30:29","다같이 한강가자!","데비봇","/쿠폰사용"
"2026-05-18 21:30:51","다같이 한강가자!","데비봇","[모달 제출] customId:coupon_use_modal"
"2026-05-18 21:31:38","다같이 한강가자!","데비봇","/가방"
"2026-05-18 21:31:40","다같이 한강가자!","데비봇","[선택 메뉴] customId:bag_select 값:mingBundle"
"2026-05-18 21:31:43","다같이 한강가자!","데비봇","[버튼 클릭] customId:open_mingBundle"
"2026-05-18 21:31:53","다같이 한강가자!","데비봇","/작물개수"
"2026-05-18 21:32:28","다같이 한강가자!","데비봇","/작물시세"
"2026-05-18 21:32:37","다같이 한강가자!","데비봇","/농사"
"2026-05-18 21:32:45","다같이 한강가자!","데비봇","/배그 금액:1000"
"2026-05-18 21:32:46","다같이 한강가자!","데비봇","[결과] 배그 결과: 플래티넘 / 배팅:1,000원 / 변동:3,000원 / 잔액:2,266,997원"
"2026-05-18 21:33:00","다같이 한강가자!","데비봇","/배그 금액:1000"
"2026-05-18 21:33:00","다같이 한강가자!","데비봇","[결과] 배그 결과: 골드 / 배팅:1,000원 / 변동:1,000원 / 잔액:2,267,997원"
"2026-05-18 21:33:09","다같이 한강가자!","데비봇","/배그 금액:1000"
"2026-05-18 21:33:10","다같이 한강가자!","데비봇","[결과] 배그 결과: 골드 / 배팅:1,000원 / 변동:1,000원 / 잔액:2,268,997원"
"2026-05-18 21:33:22","다같이 한강가자!","데비봇","/배그 금액:1000"
