"시간","서버","채널","사용내용"
"2026-06-12 08:26:17","치즈님의 서버","일반","/가입"
"2026-06-12 08:26:24","치즈님의 서버","일반","/가방"
"2026-06-12 08:30:34","치즈님의 서버","일반","/가위바위보 배팅액:5000"
"2026-06-12 08:30:37","치즈님의 서버","일반","[버튼 클릭] customId:rps_rock_5000"
"2026-06-12 08:30:37","치즈님의 서버","일반","[결과] 가위바위보 결과: lose / 선택:✊ / 봇:✋ / 배팅:5,000원 / 변동:15,000원 / 잔액:35,000원"
"2026-06-12 08:31:02","치즈님의 서버","일반","/농사"
"2026-06-12 08:31:30","치즈님의 서버","일반","/돈지급 유저:482784147929038848 금액:200000"
"2026-06-12 08:32:14","치즈님의 서버","일반","/무기지급 유저:482784147929038848 레벨:55"
"2026-06-12 08:32:39","치즈님의 서버","일반","/농사"
"2026-06-12 08:32:47","치즈님의 서버","일반","/농사"
"2026-06-12 08:33:33","치즈님의 서버","일반","/출석체크"
"2026-06-12 08:33:42","치즈님의 서버","일반","/카페"
"2026-06-12 08:33:53","치즈님의 서버","일반","/강화"
"2026-06-12 08:34:00","치즈님의 서버","일반","[버튼 클릭] customId:upgrade_1781220833749"
"2026-06-12 08:34:03","치즈님의 서버","일반","[버튼 클릭] customId:upgrade_1781220840566"
"2026-06-12 08:34:06","치즈님의 서버","일반","[버튼 클릭] customId:upgrade_1781220844096"
"2026-06-12 08:34:08","치즈님의 서버","일반","[버튼 클릭] customId:upgrade_1781220846657"
"2026-06-12 08:34:11","치즈님의 서버","일반","[버튼 클릭] customId:upgrade_1781220848927"
"2026-06-12 08:34:14","치즈님의 서버","일반","[버튼 클릭] customId:upgrade_1781220852095"
"2026-06-12 08:34:16","치즈님의 서버","일반","[버튼 클릭] customId:upgrade_1781220854652"
"2026-06-12 08:34:18","치즈님의 서버","일반","[버튼 클릭] customId:upgrade_1781220856848"
"2026-06-12 08:34:20","치즈님의 서버","일반","[버튼 클릭] customId:upgrade_1781220858856"
"2026-06-12 08:34:23","치즈님의 서버","일반","[버튼 클릭] customId:stop"
"2026-06-12 08:34:32","치즈님의 서버","일반","/무기판매"
"2026-06-12 08:34:42","치즈님의 서버","일반","[버튼 클릭] customId:weapon_sell_confirm"
"2026-06-12 08:35:52","치즈님의 서버","일반","/농사"
"2026-06-12 08:35:53","치즈님의 서버","일반","/농사"
"2026-06-12 08:36:14","치즈님의 서버","일반","/가위바위보 배팅액:2000"
"2026-06-12 08:36:16","치즈님의 서버","일반","[버튼 클릭] customId:rps_paper_2000"
"2026-06-12 08:36:16","치즈님의 서버","일반","[결과] 가위바위보 결과: lose / 선택:✋ / 봇:✌️ / 배팅:2,000원 / 변동:6,000원 / 잔액:3,066원"
"2026-06-12 08:36:26","치즈님의 서버","일반","/농사"
"2026-06-12 08:36:40","치즈님의 서버","일반","/경험치"
"2026-06-12 08:36:50","치즈님의 서버","일반","[버튼 클릭] customId:heart_exp_reward"
"2026-06-12 08:37:22","치즈님의 서버","일반","[버튼 클릭] customId:heart_exp_reward"
"2026-06-12 08:38:53","치즈님의 서버","일반","/농사"
"2026-06-12 08:39:05","치즈님의 서버","일반","/강화"
"2026-06-12 08:39:22","치즈님의 서버","일반","/낚시 금액:1000"
"2026-06-12 08:39:43","치즈님의 서버","일반","/낚시 금액:50000"
"2026-06-12 08:40:12","치즈님의 서버","일반","/복권"
"2026-06-12 08:40:16","치즈님의 서버","일반","[버튼 클릭] customId:lotto_sheep"
"2026-06-12 08:40:16","치즈님의 서버","일반","[결과] 복권 결과: 성공 / 선택:sheep / 보상:168,104원 / 잔액:165,016원"
"2026-06-12 08:40:49","치즈님의 서버","일반","/작물판매 작물:peach 개수:5"
"2026-06-12 08:45:41","치즈님의 서버","일반","/농사"
"2026-06-12 08:46:06","치즈님의 서버","일반","/탐험"
"2026-06-12 08:46:13","치즈님의 서버","일반","/농사"
"2026-06-12 08:46:28","치즈님의 서버","일반","/농사"
"2026-06-12 08:46:36","치즈님의 서버","일반","/가위바위보 배팅액:1000"
"2026-06-12 08:46:38","치즈님의 서버","일반","[버튼 클릭] customId:rps_scissors_1000"
"2026-06-12 08:46:38","치즈님의 서버","일반","[결과] 가위바위보 결과: win / 선택:✌️ / 봇:✋ / 배팅:1,000원 / 변동:3,000원 / 잔액:167,145원"
"2026-06-12 08:46:49","치즈님의 서버","일반","/농사"
"2026-06-12 08:46:58","치즈님의 서버","일반","/가위바위보 배팅액:1000"
"2026-06-12 08:47:00","치즈님의 서버","일반","[버튼 클릭] customId:rps_rock_1000"
"2026-06-12 08:47:00","치즈님의 서버","일반","[결과] 가위바위보 결과: win / 선택:✊ / 봇:✌️ / 배팅:1,000원 / 변동:3,000원 / 잔액:167,995원"
"2026-06-12 08:47:07","치즈님의 서버","일반","/농사"
"2026-06-12 08:47:14","치즈님의 서버","일반","/가위바위보 배팅액:1000"
"2026-06-12 08:47:16","치즈님의 서버","일반","[버튼 클릭] customId:rps_paper_1000"
"2026-06-12 08:47:16","치즈님의 서버","일반","[결과] 가위바위보 결과: win / 선택:✋ / 봇:✊ / 배팅:1,000원 / 변동:3,000원 / 잔액:170,995원"
"2026-06-12 08:47:22","치즈님의 서버","일반","/농사"
"2026-06-12 08:47:45","치즈님의 서버","일반","/가위바위보 배팅액:1000"
"2026-06-12 08:47:48","치즈님의 서버","일반","[버튼 클릭] customId:rps_scissors_1000"
"2026-06-12 08:47:48","치즈님의 서버","일반","[결과] 가위바위보 결과: win / 선택:✌️ / 봇:✋ / 배팅:1,000원 / 변동:3,000원 / 잔액:173,995원"
"2026-06-12 08:47:54","치즈님의 서버","일반","/농사"
"2026-06-12 08:48:03","치즈님의 서버","일반","/가위바위보 배팅액:10000"
"2026-06-12 08:48:07","치즈님의 서버","일반","[버튼 클릭] customId:rps_rock_10000"
"2026-06-12 08:48:07","치즈님의 서버","일반","[결과] 가위바위보 결과: draw / 선택:✊ / 봇:✊ / 배팅:10,000원 / 변동:0원 / 잔액:172,450원"
"2026-06-12 08:48:15","치즈님의 서버","일반","/가위바위보 배팅액:10000"
"2026-06-12 08:48:17","치즈님의 서버","일반","[버튼 클릭] customId:rps_paper_10000"
"2026-06-12 08:48:17","치즈님의 서버","일반","[결과] 가위바위보 결과: draw / 선택:✋ / 봇:✋ / 배팅:10,000원 / 변동:0원 / 잔액:172,450원"
"2026-06-12 08:48:31","치즈님의 서버","일반","/가위바위보 배팅액:10000"
"2026-06-12 08:48:37","치즈님의 서버","일반","[버튼 클릭] customId:rps_rock_10000"
"2026-06-12 08:48:37","치즈님의 서버","일반","[결과] 가위바위보 결과: win / 선택:✊ / 봇:✌️ / 배팅:10,000원 / 변동:30,000원 / 잔액:202,450원"
"2026-06-12 08:48:49","치즈님의 서버","일반","/농사"
"2026-06-12 08:48:58","치즈님의 서버","일반","/가위바위보 배팅액:1000"
"2026-06-12 08:49:05","치즈님의 서버","일반","[버튼 클릭] customId:rps_paper_1000"
"2026-06-12 08:49:05","치즈님의 서버","일반","[결과] 가위바위보 결과: lose / 선택:✋ / 봇:✌️ / 배팅:1,000원 / 변동:3,000원 / 잔액:199,450원"
