"시간","서버","채널","사용내용"
"2026-07-06 15:33:38","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/출석체크"
"2026-07-08 15:41:22","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/출석체크"
"2026-07-08 15:41:38","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/가입"
"2026-07-08 15:41:52","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/출석체크"
"2026-07-08 15:46:06","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/출석체크"
"2026-07-08 15:46:18","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-08 15:46:33","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-09 19:42:00","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/출석체크"
"2026-07-10 19:43:49","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/로또 금액:5000"
"2026-07-10 19:43:49","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","[결과] 로또 결과: **3등 당첨** / 배팅:5,000원 / 변동:5,000원 / 잔액:75,000원"
"2026-07-11 00:26:36","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/출석체크"
"2026-07-13 16:19:19","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/전리품"
"2026-07-13 16:19:20","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","[결과] 전리품 결과: 중급 / 획득:2,000,000원 / 잔액:2,085,000원"
"2026-07-13 16:19:52","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/복권"
"2026-07-13 16:19:57","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","[버튼 클릭] customId:lotto_sheep"
"2026-07-13 16:19:57","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","[결과] 복권 결과: 성공 / 선택:sheep / 보상:171,854원 / 잔액:2,256,854원"
"2026-07-13 16:20:19","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-13 16:20:33","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-13 16:20:58","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-13 23:45:04","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-13 23:50:23","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-14 02:41:13","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-14 02:41:22","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/출석체크"
"2026-07-14 22:20:03","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/복권"
"2026-07-14 22:20:08","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","[버튼 클릭] customId:lotto_wolf"
"2026-07-14 22:20:09","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","[결과] 복권 결과: 실패 / 선택:wolf / 잔액:2,264,334원"
"2026-07-14 22:20:24","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/전리품"
"2026-07-14 22:20:25","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","[결과] 전리품 결과: 상급 / 획득:5,000,000원 / 잔액:7,264,334원"
"2026-07-14 22:21:09","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/송금 유저:1432432910555942974 금액:2000000"
"2026-07-14 22:21:20","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/출석체크"
"2026-07-14 22:24:01","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-14 22:24:08","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/카페"
"2026-07-14 22:24:17","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/전리품"
"2026-07-14 22:24:26","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/복권"
"2026-07-14 22:24:49","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-15 00:33:32","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/출석체크"
"2026-07-15 00:33:59","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-15 00:36:31","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-15 00:37:03","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-15 00:37:30","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-15 00:37:36","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-15 00:38:44","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-15 00:39:36","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-15 00:40:19","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/로또 금액:5000"
"2026-07-15 00:40:19","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","[결과] 로또 결과: **3등 당첨** / 배팅:5,000원 / 변동:5,000원 / 잔액:7,277,191원"
"2026-07-15 00:40:35","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-15 00:41:34","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-15 00:42:52","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-15 00:43:31","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-15 00:44:01","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-15 00:44:06","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-15 00:44:46","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-15 00:44:57","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/공격"
"2026-07-15 00:48:18","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/무기지급 유저:1432441112211226778 레벨:5"
"2026-07-15 00:48:35","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-15 00:52:01","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
"2026-07-15 00:52:47","맹구와 아이들","🎰𝑪𝒂𝒔𝒊𝒏𝒐","/농사"
