"시간","서버","채널","사용내용"
"2026-06-18 07:28:52","비밀 서버","일반","/작물시세"
"2026-06-25 00:18:20","비밀 서버","일반","/가입"
"2026-06-25 00:18:24","비밀 서버","일반","/쿠폰사용"
"2026-06-25 00:18:30","비밀 서버","일반","[모달 제출] customId:coupon_use_modal"
"2026-06-29 03:49:05","비밀 서버","일반","/가방"
"2026-06-29 03:49:08","비밀 서버","일반","[선택 메뉴] customId:bag_select 값:repairStone"
"2026-06-29 03:49:11","비밀 서버","일반","[유저 선택] customId:use_repairStone 유저:1305131851844943953"
"2026-07-08 17:18:53","꒰ა 𝓜𝓪𝓶𝓮𝓵 𝓗𝓸𝓽𝓮𝓵 ໒꒱","❥-빈집","/가입"
"2026-07-08 17:19:03","꒰ა 𝓜𝓪𝓶𝓮𝓵 𝓗𝓸𝓽𝓮𝓵 ໒꒱","❥-빈집","/출석체크"
"2026-07-12 15:10:50","꒰ა 𝓜𝓪𝓶𝓮𝓵 𝓗𝓸𝓽𝓮𝓵 ໒꒱","❥-렌고쿠네","/파산신청"
"2026-07-12 15:10:59","꒰ა 𝓜𝓪𝓶𝓮𝓵 𝓗𝓸𝓽𝓮𝓵 ໒꒱","❥-렌고쿠네","/전리품"
"2026-07-12 15:11:00","꒰ა 𝓜𝓪𝓶𝓮𝓵 𝓗𝓸𝓽𝓮𝓵 ໒꒱","❥-렌고쿠네","[결과] 전리품 결과: 하급 / 획득:500,000원 / 잔액:560,000원"
"2026-07-18 00:18:18","୨୧ Mamel Hotel ୨୧","❥-렌고쿠룸","/가방"
