"시간","서버","채널","사용내용"
"2026-05-20 05:49:09","칼부림🔪","1채널","/출석체크"
"2026-05-20 05:49:12","칼부림🔪","1채널","/가입"
"2026-05-20 05:49:17","칼부림🔪","1채널","/출석체크"
"2026-05-20 05:49:20","칼부림🔪","1채널","/농사"
"2026-05-20 05:49:25","칼부림🔪","1채널","/전리품"
"2026-05-20 05:49:25","칼부림🔪","1채널","[결과] 전리품 결과: 하급 / 획득:500,000원 / 잔액:560,000원"
"2026-05-20 05:49:33","칼부림🔪","1채널","/가위바위보 배팅액:560000"
"2026-05-20 05:49:35","칼부림🔪","1채널","[버튼 클릭] customId:rps_paper_560000"
"2026-05-20 05:49:35","칼부림🔪","1채널","[결과] 가위바위보 결과: draw / 선택:✋ / 봇:✋ / 배팅:560,000원 / 변동:0원 / 잔액:560,000원"
"2026-05-20 05:49:43","칼부림🔪","1채널","/가위바위보 배팅액:560000"
"2026-05-20 05:49:45","칼부림🔪","1채널","[버튼 클릭] customId:rps_paper_560000"
"2026-05-20 05:49:45","칼부림🔪","1채널","[결과] 가위바위보 결과: lose / 선택:✋ / 봇:✌️ / 배팅:560,000원 / 변동:1,680,000원 / 잔액:-1,120,000원"
"2026-05-20 05:49:52","칼부림🔪","1채널","/파산신청"
