"시간","서버","채널","사용내용"
"2026-05-29 10:18:49","≽^• ˕ • ྀི≼","도박","/출석체크"
"2026-05-29 10:18:57","≽^• ˕ • ྀི≼","도박","/가입"
"2026-05-29 10:19:39","≽^• ˕ • ྀི≼","도박","/복권"
"2026-05-29 10:19:46","≽^• ˕ • ྀི≼","도박","[버튼 클릭] customId:lotto_sheep"
"2026-05-29 10:19:46","≽^• ˕ • ྀི≼","도박","[결과] 복권 결과: 성공 / 선택:sheep / 보상:155,514원 / 잔액:205,514원"
"2026-05-29 10:21:09","≽^• ˕ • ྀི≼","도박","/출석체크"
"2026-05-29 10:22:11","≽^• ˕ • ྀི≼","도박","/로또 금액:215514"
"2026-05-29 10:22:11","≽^• ˕ • ྀི≼","도박","[결과] 로또 결과: **로또용지 분실** / 배팅:215,514원 / 변동:-1,508,598원 / 잔액:-1,293,084원"
"2026-05-29 10:22:28","≽^• ˕ • ྀི≼","도박","/파산신청"
"2026-05-29 10:26:15","≽^• ˕ • ྀི≼","도박","/전리품"
"2026-05-29 10:26:16","≽^• ˕ • ྀི≼","도박","[결과] 전리품 결과: 하급 / 획득:500,000원 / 잔액:-146,542원"
"2026-05-29 10:26:31","≽^• ˕ • ྀི≼","도박","/복권"
"2026-05-29 10:26:49","≽^• ˕ • ྀི≼","도박","/공격"
"2026-05-29 10:26:56","≽^• ˕ • ྀི≼","도박","/강화"
"2026-05-30 23:44:44","고양이가 될래","도박","/출석체크"
"2026-05-30 23:45:10","고양이가 될래","도박","/복권"
"2026-05-30 23:45:13","고양이가 될래","도박","[버튼 클릭] customId:lotto_wolf"
"2026-05-30 23:45:13","고양이가 될래","도박","[결과] 복권 결과: 실패 / 선택:wolf / 잔액:-136,542원"
"2026-05-30 23:45:40","고양이가 될래","도박","/탐험"
"2026-05-30 23:46:04","고양이가 될래","도박","/전리품"
"2026-05-30 23:46:05","고양이가 될래","도박","[결과] 전리품 결과: 하급 / 획득:500,000원 / 잔액:363,458원"
"2026-05-30 23:46:34","고양이가 될래","도박","/복권"
"2026-05-30 23:47:02","고양이가 될래","도박","/로또 금액:36000"
"2026-05-30 23:47:02","고양이가 될래","도박","[결과] 로또 결과: **낙첨** / 배팅:36,000원 / 변동:-36,000원 / 잔액:327,458원"
"2026-05-30 23:47:21","고양이가 될래","도박","/로또 금액:327000"
"2026-05-30 23:47:22","고양이가 될래","도박","[결과] 로또 결과: **3등 당첨** / 배팅:327,000원 / 변동:327,000원 / 잔액:654,458원"
"2026-06-01 20:24:07","고양이가 될래","도박","/출석체크"
"2026-06-01 20:24:23","고양이가 될래","도박","/복권"
"2026-06-01 20:24:25","고양이가 될래","도박","[버튼 클릭] customId:lotto_sheep"
"2026-06-01 20:24:25","고양이가 될래","도박","[결과] 복권 결과: 실패 / 선택:sheep / 잔액:664,458원"
"2026-06-01 20:24:42","고양이가 될래","도박","/로또 금액:300000"
"2026-06-01 20:24:43","고양이가 될래","도박","[결과] 로또 결과: **낙첨** / 배팅:300,000원 / 변동:-300,000원 / 잔액:364,458원"
"2026-06-01 20:24:51","고양이가 될래","도박","/로또 금액:300000"
"2026-06-01 20:24:52","고양이가 될래","도박","[결과] 로또 결과: **3등 당첨** / 배팅:300,000원 / 변동:300,000원 / 잔액:664,458원"
"2026-06-03 03:12:18","짐승합격","도박","/출석체크"
"2026-06-03 03:12:26","짐승합격","도박","/복권"
"2026-06-03 03:12:29","짐승합격","도박","[버튼 클릭] customId:lotto_sheep"
"2026-06-03 03:12:29","짐승합격","도박","[결과] 복권 결과: 실패 / 선택:sheep / 잔액:674,458원"
"2026-06-03 03:13:04","짐승합격","도박","/탐험"
"2026-06-03 03:13:53","짐승합격","도박","/로또 금액:300000"
"2026-06-03 03:13:53","짐승합격","도박","[결과] 로또 결과: **4등 당첨** / 배팅:300,000원 / 변동:0원 / 잔액:674,458원"
"2026-06-03 03:14:03","짐승합격","도박","/로또 금액:300000"
"2026-06-03 03:14:03","짐승합격","도박","[결과] 로또 결과: **3등 당첨** / 배팅:300,000원 / 변동:300,000원 / 잔액:974,458원"
"2026-06-05 10:15:04","규리와 여자친구들 그리고 노예","상점","/상점"
