"시간","서버","채널","사용내용"
"2026-06-15 15:35:37","💜GAME PUB💙","명령어-방","/가입"
"2026-06-15 15:35:47","💜GAME PUB💙","명령어-방","/가방"
"2026-06-15 15:36:31","💜GAME PUB💙","명령어-방","/복권"
"2026-06-15 15:36:37","💜GAME PUB💙","명령어-방","[버튼 클릭] customId:lotto_sheep"
"2026-06-15 15:36:37","💜GAME PUB💙","명령어-방","[결과] 복권 결과: 성공 / 선택:sheep / 보상:130,141원 / 잔액:180,141원"
"2026-06-15 15:37:04","💜GAME PUB💙","명령어-방","/로또 금액:10000"
"2026-06-15 15:37:04","💜GAME PUB💙","명령어-방","[결과] 로또 결과: **2등 당첨** / 배팅:10,000원 / 변동:30,000원 / 잔액:210,141원"
"2026-06-15 15:37:15","💜GAME PUB💙","명령어-방","/로또 금액:50000"
"2026-06-15 15:37:16","💜GAME PUB💙","명령어-방","[결과] 로또 결과: **2등 당첨** / 배팅:50,000원 / 변동:150,000원 / 잔액:360,141원"
"2026-06-15 15:37:27","💜GAME PUB💙","명령어-방","/로또 금액:300000"
"2026-06-15 15:37:27","💜GAME PUB💙","명령어-방","[결과] 로또 결과: **낙첨** / 배팅:300,000원 / 변동:-300,000원 / 잔액:60,141원"
"2026-06-15 15:37:41","💜GAME PUB💙","명령어-방","/배그 금액:50000"
"2026-06-15 15:37:41","💜GAME PUB💙","명령어-방","[결과] 배그 결과: 실버 / 배팅:50,000원 / 변동:-50,000원 / 잔액:10,141원"
"2026-06-15 15:37:55","💜GAME PUB💙","명령어-방","/로또 금액:5000"
"2026-06-15 15:37:56","💜GAME PUB💙","명령어-방","[결과] 로또 결과: **로또용지 분실** / 배팅:5,000원 / 변동:-35,000원 / 잔액:-24,859원"
"2026-06-15 15:38:15","💜GAME PUB💙","명령어-방","/강화"
"2026-06-15 15:38:33","💜GAME PUB💙","명령어-방","/농사"
"2026-06-15 15:39:24","💜GAME PUB💙","명령어-방","/돈지급 유저:508463915500437514 금액:100000000"
"2026-06-15 15:39:37","💜GAME PUB💙","명령어-방","/돈지급 유저:508463915500437514 금액:100000"
"2026-06-15 15:40:13","💜GAME PUB💙","명령어-방","/돈지급 유저:508463915500437514 금액:1000000"
"2026-06-15 15:41:30","💜GAME PUB💙","명령어-방","/경험치지급 유저:508463915500437514 종류:farm 수량:500"
"2026-06-15 15:42:51","💜GAME PUB💙","명령어-방","/무기지급 유저:508463915500437514 레벨:1"
"2026-06-15 15:43:20","💜GAME PUB💙","명령어-방","/출석체크"
"2026-06-15 15:43:51","💜GAME PUB💙","명령어-방","/탈퇴"
"2026-06-15 15:44:05","💜GAME PUB💙","명령어-방","/공격"
"2026-06-15 15:48:49","💜GAME PUB💙","명령어-방","/출석체크"
