"시간","서버","채널","사용내용"
"2026-05-25 04:16:34","이상한 아이들","🧸","/로또 금액:10000"
"2026-05-25 04:16:38","이상한 아이들","🧸","/가방"
"2026-05-25 04:16:44","이상한 아이들","🧸","/가입"
"2026-05-25 04:17:06","이상한 아이들","🧸","/복권"
"2026-05-25 04:17:12","이상한 아이들","🧸","[버튼 클릭] customId:lotto_sheep"
"2026-05-25 04:17:12","이상한 아이들","🧸","[결과] 복권 결과: 실패 / 선택:sheep / 잔액:50,000원"
"2026-05-25 04:17:40","이상한 아이들","🧸","/카페"
"2026-05-25 04:17:43","이상한 아이들","🧸","/카페"
"2026-05-25 04:17:49","이상한 아이들","🧸","/농사"
"2026-05-25 04:17:51","이상한 아이들","🧸","/농사"
"2026-05-25 04:18:12","이상한 아이들","🧸","/로또 금액:25000"
"2026-05-25 04:18:12","이상한 아이들","🧸","[결과] 로또 결과: **2등 당첨** / 배팅:25,000원 / 변동:75,000원 / 잔액:120,510원"
"2026-05-25 04:18:35","이상한 아이들","🧸","/로또 금액:10000"
"2026-05-25 04:18:35","이상한 아이들","🧸","[결과] 로또 결과: **2등 당첨** / 배팅:10,000원 / 변동:30,000원 / 잔액:150,510원"
"2026-05-25 04:18:38","이상한 아이들","🧸","/로또 금액:10000"
"2026-05-25 04:18:38","이상한 아이들","🧸","[결과] 로또 결과: **2등 당첨** / 배팅:10,000원 / 변동:30,000원 / 잔액:180,510원"
"2026-05-25 04:18:48","이상한 아이들","🧸","/로또 금액:10000"
"2026-05-25 04:18:48","이상한 아이들","🧸","[결과] 로또 결과: **2등 당첨** / 배팅:10,000원 / 변동:30,000원 / 잔액:210,510원"
"2026-05-25 04:18:54","이상한 아이들","🧸","/로또 금액:50000"
"2026-05-25 04:18:54","이상한 아이들","🧸","[결과] 로또 결과: **3등 당첨** / 배팅:50,000원 / 변동:50,000원 / 잔액:260,510원"
"2026-05-25 04:19:01","이상한 아이들","🧸","/로또 금액:50000"
"2026-05-25 04:19:01","이상한 아이들","🧸","[결과] 로또 결과: **2등 당첨** / 배팅:50,000원 / 변동:150,000원 / 잔액:410,510원"
"2026-05-25 04:19:07","이상한 아이들","🧸","/로또 금액:10000"
"2026-05-25 04:19:07","이상한 아이들","🧸","[결과] 로또 결과: **3등 당첨** / 배팅:10,000원 / 변동:10,000원 / 잔액:420,510원"
"2026-05-25 04:19:09","이상한 아이들","🧸","/로또 금액:10000"
"2026-05-25 04:19:10","이상한 아이들","🧸","[결과] 로또 결과: **소매치기 등장** / 배팅:10,000원 / 변동:-30,000원 / 잔액:390,510원"
"2026-05-25 04:19:14","이상한 아이들","🧸","/로또 금액:100000"
"2026-05-25 04:19:14","이상한 아이들","🧸","[결과] 로또 결과: **소매치기 등장** / 배팅:100,000원 / 변동:-300,000원 / 잔액:90,510원"
"2026-05-25 04:19:20","이상한 아이들","🧸","/로또 금액:50000"
"2026-05-25 04:19:20","이상한 아이들","🧸","[결과] 로또 결과: **3등 당첨** / 배팅:50,000원 / 변동:50,000원 / 잔액:140,510원"
"2026-05-25 04:19:24","이상한 아이들","🧸","/로또 금액:10000"
"2026-05-25 04:19:24","이상한 아이들","🧸","[결과] 로또 결과: **낙첨** / 배팅:10,000원 / 변동:-10,000원 / 잔액:130,510원"
"2026-05-25 04:19:26","이상한 아이들","🧸","/로또 금액:10000"
