"시간","서버","채널","사용내용"
"2026-05-30 14:43:50","엘리시움 라라길드","ᨳ-꒰💡꒱임시이벤트","[버튼 클릭] customId:upgrade_1780119829280"
"2026-05-30 14:43:53","엘리시움 라라길드","ᨳ-꒰💡꒱임시이벤트","[버튼 클릭] customId:upgrade_1780119831440"
"2026-05-30 14:46:46","엘리시움 라라길드","ᨳ-꒰💡꒱임시이벤트","/복권"
"2026-05-30 14:46:52","엘리시움 라라길드","ᨳ-꒰💡꒱임시이벤트","/가입"
"2026-05-30 14:47:00","엘리시움 라라길드","ᨳ-꒰💡꒱임시이벤트","/복권"
"2026-05-30 14:47:06","엘리시움 라라길드","ᨳ-꒰💡꒱임시이벤트","[버튼 클릭] customId:lotto_sheep"
"2026-05-30 14:47:07","엘리시움 라라길드","ᨳ-꒰💡꒱임시이벤트","[결과] 복권 결과: 실패 / 선택:sheep / 잔액:50,000원"
"2026-05-30 14:47:24","엘리시움 라라길드","ᨳ-꒰💡꒱임시이벤트","/가위바위보 배팅액:5000"
"2026-05-30 14:47:26","엘리시움 라라길드","ᨳ-꒰💡꒱임시이벤트","[버튼 클릭] customId:rps_rock_5000"
"2026-05-30 14:47:26","엘리시움 라라길드","ᨳ-꒰💡꒱임시이벤트","[결과] 가위바위보 결과: win / 선택:✊ / 봇:✌️ / 배팅:5,000원 / 변동:15,000원 / 잔액:65,000원"
"2026-05-30 14:47:39","엘리시움 라라길드","ᨳ-꒰💡꒱임시이벤트","/가위바위보 배팅액:65000"
"2026-05-30 14:47:42","엘리시움 라라길드","ᨳ-꒰💡꒱임시이벤트","[버튼 클릭] customId:rps_rock_65000"
"2026-05-30 14:47:42","엘리시움 라라길드","ᨳ-꒰💡꒱임시이벤트","[결과] 가위바위보 결과: win / 선택:✊ / 봇:✌️ / 배팅:65,000원 / 변동:195,000원 / 잔액:260,000원"
"2026-05-30 14:47:58","엘리시움 라라길드","ᨳ-꒰💡꒱임시이벤트","/농사"
"2026-05-30 14:49:04","엘리시움 라라길드","ᨳ-꒰💡꒱임시이벤트","/가위바위보 배팅액:280000"
"2026-05-30 14:49:22","엘리시움 라라길드","ᨳ-꒰💡꒱임시이벤트","/전리품"
"2026-05-30 14:49:23","엘리시움 라라길드","ᨳ-꒰💡꒱임시이벤트","[결과] 전리품 결과: 상급 / 획득:5,000,000원 / 잔액:5,260,000원"
"2026-05-30 14:49:43","엘리시움 라라길드","ᨳ-꒰💡꒱임시이벤트","/가위바위보 배팅액:52600000"
"2026-05-30 14:50:01","엘리시움 라라길드","ᨳ-꒰💡꒱임시이벤트","/가위바위보 배팅액:5000000"
"2026-05-30 14:50:04","엘리시움 라라길드","ᨳ-꒰💡꒱임시이벤트","[버튼 클릭] customId:rps_rock_5000000"
"2026-05-30 14:50:04","엘리시움 라라길드","ᨳ-꒰💡꒱임시이벤트","[결과] 가위바위보 결과: win / 선택:✊ / 봇:✌️ / 배팅:5,000,000원 / 변동:15,000,000원 / 잔액:20,260,000원"
