"시간","서버","채널","사용내용"
"2026-06-23 14:45:24","SM타운","room-미닝봇","/가입"
"2026-06-23 14:45:35","SM타운","room-미닝봇","/강화"
"2026-06-23 14:45:40","SM타운","room-미닝봇","[버튼 클릭] customId:upgrade_1782193536039"
"2026-06-23 14:45:42","SM타운","room-미닝봇","[버튼 클릭] customId:upgrade_1782193540715"
"2026-06-23 14:45:44","SM타운","room-미닝봇","[버튼 클릭] customId:upgrade_1782193542672"
"2026-06-23 14:45:47","SM타운","room-미닝봇","[버튼 클릭] customId:upgrade_1782193545418"
"2026-06-23 14:45:51","SM타운","room-미닝봇","[버튼 클릭] customId:upgrade_1782193547791"
"2026-06-23 14:45:54","SM타운","room-미닝봇","[버튼 클릭] customId:upgrade_1782193551984"
"2026-06-23 14:45:56","SM타운","room-미닝봇","[버튼 클릭] customId:upgrade_1782193554550"
"2026-06-23 14:45:59","SM타운","room-미닝봇","[버튼 클릭] customId:upgrade_1782193557320"
"2026-06-23 14:46:12","SM타운","room-미닝봇","/경험치"
"2026-06-23 14:46:44","SM타운","room-미닝봇","[버튼 클릭] customId:heart_exp_reward"
"2026-06-23 14:46:57","SM타운","room-미닝봇","/낚시 금액:100"
"2026-06-23 14:47:07","SM타운","room-미닝봇","/농사"
"2026-06-23 14:47:14","SM타운","room-미닝봇","/농사"
"2026-06-23 14:47:52","SM타운","room-미닝봇","/복권"
"2026-06-23 14:47:55","SM타운","room-미닝봇","[버튼 클릭] customId:lotto_sheep"
"2026-06-23 14:47:55","SM타운","room-미닝봇","[결과] 복권 결과: 성공 / 선택:sheep / 보상:181,008원 / 잔액:182,208원"
"2026-06-23 14:48:06","SM타운","room-미닝봇","/농사"
"2026-06-23 14:48:13","SM타운","room-미닝봇","/전리품"
"2026-06-23 14:48:13","SM타운","room-미닝봇","[결과] 전리품 결과: 중급 / 획득:2,000,000원 / 잔액:2,182,208원"
"2026-06-23 14:48:28","SM타운","room-미닝봇","/강화"
"2026-06-23 14:48:35","SM타운","room-미닝봇","[버튼 클릭] customId:upgrade_1782193708384"
"2026-06-23 14:48:41","SM타운","room-미닝봇","[버튼 클릭] customId:upgrade_1782193715833"
"2026-06-23 14:48:43","SM타운","room-미닝봇","[버튼 클릭] customId:upgrade_1782193721469"
"2026-06-23 14:48:44","SM타운","room-미닝봇","[버튼 클릭] customId:upgrade_1782193723511"
"2026-06-23 14:48:48","SM타운","room-미닝봇","[버튼 클릭] customId:upgrade_1782193726883"
"2026-06-23 14:48:50","SM타운","room-미닝봇","[버튼 클릭] customId:upgrade_1782193728734"
"2026-06-23 14:48:52","SM타운","room-미닝봇","[버튼 클릭] customId:upgrade_1782193731290"
"2026-06-23 14:48:54","SM타운","room-미닝봇","[버튼 클릭] customId:upgrade_1782193733143"
"2026-06-23 14:48:56","SM타운","room-미닝봇","[버튼 클릭] customId:upgrade_1782193735094"
"2026-06-23 14:48:58","SM타운","room-미닝봇","[버튼 클릭] customId:upgrade_1782193737298"
"2026-06-23 14:49:00","SM타운","room-미닝봇","[버튼 클릭] customId:upgrade_1782193739184"
"2026-06-23 14:49:02","SM타운","room-미닝봇","[버튼 클릭] customId:upgrade_1782193741017"
"2026-06-23 14:49:04","SM타운","room-미닝봇","[버튼 클릭] customId:upgrade_1782193742966"
"2026-06-23 14:49:29","SM타운","room-미닝봇","/농사"
"2026-06-23 14:49:52","SM타운","room-미닝봇","/카페"
"2026-06-23 14:50:24","SM타운","room-미닝봇","/출석체크"
"2026-06-23 14:50:40","SM타운","room-미닝봇","/공격"
"2026-06-23 14:50:53","SM타운","room-미닝봇","/농사"
"2026-06-23 14:51:15","SM타운","room-미닝봇","/농사"
"2026-06-23 14:51:18","SM타운","room-미닝봇","/농사"
"2026-06-23 14:51:21","SM타운","room-미닝봇","/농사"
"2026-06-23 14:51:23","SM타운","room-미닝봇","/농사"
"2026-06-23 14:51:26","SM타운","room-미닝봇","/농사"
"2026-06-23 14:51:29","SM타운","room-미닝봇","/농사"
"2026-06-23 14:51:31","SM타운","room-미닝봇","/농사"
"2026-06-23 14:51:33","SM타운","room-미닝봇","/농사"
"2026-06-23 14:51:35","SM타운","room-미닝봇","/농사"
"2026-06-23 14:51:44","SM타운","room-미닝봇","/농사"
"2026-06-23 14:51:48","SM타운","room-미닝봇","/농사"
"2026-06-23 14:52:10","SM타운","room-미닝봇","/작물구매 작물:peach 개수:100"
"2026-06-23 14:52:34","SM타운","room-미닝봇","/작물구매 작물:peach 개수:1000"
"2026-06-23 14:52:42","SM타운","room-미닝봇","/농사"
"2026-06-23 14:52:53","SM타운","room-미닝봇","/낚시 금액:40000"
"2026-06-23 14:52:53","SM타운","room-미닝봇","[결과] 낚시 결과: **낚시 실패** / 배팅:40,000원 / 변동:-120,000원 / 잔액:-49,857원"
"2026-06-23 14:53:01","SM타운","room-미닝봇","/파산신청"
"2026-06-23 14:53:28","SM타운","room-미닝봇","/농사"
"2026-06-23 14:54:04","SM타운","room-미닝봇","/농사"
"2026-06-23 14:54:27","SM타운","room-미닝봇","/농사"
"2026-06-23 14:54:50","SM타운","room-미닝봇","/농사"
"2026-06-23 14:55:24","SM타운","room-미닝봇","/탐험"
"2026-06-23 14:55:32","SM타운","room-미닝봇","/농사"
"2026-06-23 14:55:47","SM타운","room-미닝봇","/농사"
"2026-06-23 14:56:00","SM타운","room-미닝봇","/농사"
"2026-06-23 14:56:07","SM타운","room-미닝봇","/농사"
"2026-06-23 14:56:17","SM타운","room-미닝봇","/작물시세"
"2026-06-23 14:56:29","SM타운","room-미닝봇","/농사"
"2026-06-23 14:56:34","SM타운","room-미닝봇","/농사"
"2026-06-23 14:56:36","SM타운","room-미닝봇","/농사"
"2026-06-23 14:56:40","SM타운","room-미닝봇","/농사"
"2026-06-23 14:56:53","SM타운","room-미닝봇","/농사"
"2026-06-23 14:56:58","SM타운","room-미닝봇","/농사"
"2026-06-23 14:57:00","SM타운","room-미닝봇","/농사"
"2026-06-23 14:57:03","SM타운","room-미닝봇","/농사"
"2026-06-23 14:57:06","SM타운","room-미닝봇","/농사"
"2026-06-23 14:57:09","SM타운","room-미닝봇","/농사"
"2026-06-23 14:57:11","SM타운","room-미닝봇","/농사"
"2026-06-23 14:57:13","SM타운","room-미닝봇","/농사"
"2026-06-23 14:57:16","SM타운","room-미닝봇","/농사"
"2026-06-23 14:57:18","SM타운","room-미닝봇","/농사"
"2026-06-23 14:57:20","SM타운","room-미닝봇","/농사"
"2026-06-23 14:57:22","SM타운","room-미닝봇","/농사"
"2026-06-23 14:57:25","SM타운","room-미닝봇","/농사"
