"시간","서버","채널","사용내용"
"2026-05-18 09:31:25","질안좋은무리","도쿄역","/가입"
"2026-05-18 09:33:59","질안좋은무리","도쿄역","/카페"
"2026-05-18 09:34:03","질안좋은무리","도쿄역","/농사"
"2026-05-18 09:34:16","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 09:36:45","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 09:40:46","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 09:52:55","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 09:57:05","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 10:03:25","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 10:12:22","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 10:16:01","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 10:50:30","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 11:10:44","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 11:11:02","질안좋은무리","미닝ㅇ","/강화"
"2026-05-18 11:11:05","질안좋은무리","미닝ㅇ","[버튼 클릭] customId:upgrade"
"2026-05-18 11:11:08","질안좋은무리","미닝ㅇ","[버튼 클릭] customId:upgrade"
"2026-05-18 11:11:11","질안좋은무리","미닝ㅇ","[버튼 클릭] customId:upgrade"
"2026-05-18 11:11:19","질안좋은무리","미닝ㅇ","/강화"
"2026-05-18 11:11:23","질안좋은무리","미닝ㅇ","[버튼 클릭] customId:upgrade"
"2026-05-18 11:11:27","질안좋은무리","미닝ㅇ","[버튼 클릭] customId:stop"
"2026-05-18 11:11:33","질안좋은무리","미닝ㅇ","/강화"
"2026-05-18 11:11:36","질안좋은무리","미닝ㅇ","[버튼 클릭] customId:upgrade"
"2026-05-18 11:11:38","질안좋은무리","미닝ㅇ","[버튼 클릭] customId:upgrade"
"2026-05-18 11:11:40","질안좋은무리","미닝ㅇ","[버튼 클릭] customId:stop"
"2026-05-18 11:11:47","질안좋은무리","미닝ㅇ","/강화"
"2026-05-18 11:11:49","질안좋은무리","미닝ㅇ","[버튼 클릭] customId:upgrade"
"2026-05-18 11:11:54","질안좋은무리","미닝ㅇ","[버튼 클릭] customId:stop"
"2026-05-18 11:12:00","질안좋은무리","미닝ㅇ","/강화"
"2026-05-18 11:12:03","질안좋은무리","미닝ㅇ","[버튼 클릭] customId:upgrade"
"2026-05-18 11:12:10","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 11:12:28","질안좋은무리","미닝ㅇ","/경험치"
"2026-05-18 11:13:03","질안좋은무리","미닝ㅇ","/작물시세"
"2026-05-18 11:13:13","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 11:13:16","질안좋은무리","미닝ㅇ","/강화"
"2026-05-18 11:13:18","질안좋은무리","미닝ㅇ","[버튼 클릭] customId:upgrade"
"2026-05-18 11:13:22","질안좋은무리","미닝ㅇ","[버튼 클릭] customId:upgrade"
"2026-05-18 11:13:25","질안좋은무리","미닝ㅇ","[버튼 클릭] customId:stop"
"2026-05-18 11:13:29","질안좋은무리","미닝ㅇ","/강화"
"2026-05-18 11:13:31","질안좋은무리","미닝ㅇ","[버튼 클릭] customId:upgrade"
"2026-05-18 11:13:33","질안좋은무리","미닝ㅇ","[버튼 클릭] customId:stop"
"2026-05-18 11:13:42","질안좋은무리","미닝ㅇ","/강화"
"2026-05-18 11:13:45","질안좋은무리","미닝ㅇ","[버튼 클릭] customId:upgrade"
"2026-05-18 11:13:47","질안좋은무리","미닝ㅇ","[버튼 클릭] customId:stop"
"2026-05-18 11:13:49","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 11:13:52","질안좋은무리","미닝ㅇ","/강화"
"2026-05-18 11:14:03","질안좋은무리","미닝ㅇ","/공격"
"2026-05-18 11:14:15","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 11:36:25","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 12:39:12","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 12:39:18","질안좋은무리","미닝ㅇ","/파산신청"
"2026-05-18 12:41:53","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 12:41:56","질안좋은무리","미닝ㅇ","/경험치"
"2026-05-18 12:42:07","질안좋은무리","미닝ㅇ","/작물시세"
"2026-05-18 12:42:14","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 12:42:20","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 12:47:53","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 12:58:55","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 13:08:10","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 13:10:42","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 13:10:52","질안좋은무리","미닝ㅇ","/파산신청"
"2026-05-18 13:22:49","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 13:25:27","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 13:32:03","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 13:44:01","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 13:53:58","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 14:14:21","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 14:19:47","질안좋은무리","미닝ㅇ","/농사"
"2026-05-18 14:20:47","질안좋은무리","미닝ㅇ","/농사"
