"시간","서버","채널","사용내용"
"2026-07-10 17:59:13","미닝 서포트서버","❤️1채널","/가입"
"2026-07-10 17:59:38","미닝 서포트서버","❤️1채널","/복권"
"2026-07-10 17:59:40","미닝 서포트서버","❤️1채널","[버튼 클릭] customId:lotto_wolf"
"2026-07-10 17:59:40","미닝 서포트서버","❤️1채널","[결과] 복권 결과: 실패 / 선택:wolf / 잔액:50,000원"
"2026-07-10 17:59:51","미닝 서포트서버","❤️1채널","/전리품"
"2026-07-10 17:59:52","미닝 서포트서버","❤️1채널","[결과] 전리품 결과: 중급 / 획득:2,000,000원 / 잔액:2,050,000원"
"2026-07-10 18:00:10","미닝 서포트서버","❤️1채널","/배그 금액:1000"
"2026-07-10 18:00:11","미닝 서포트서버","❤️1채널","[결과] 배그 결과: 실버 / 배팅:1,000원 / 변동:-1,000원 / 잔액:2,049,000원"
"2026-07-10 18:00:21","미닝 서포트서버","❤️1채널","/배그 금액:2049000"
"2026-07-10 18:00:22","미닝 서포트서버","❤️1채널","[결과] 배그 결과: 골드 / 배팅:2,049,000원 / 변동:2,049,000원 / 잔액:4,098,000원"
"2026-07-10 18:00:24","미닝 서포트서버","❤️1채널","/출석체크"
"2026-07-10 18:00:34","미닝 서포트서버","❤️1채널","/배그 금액:4108000"
"2026-07-10 18:00:34","미닝 서포트서버","❤️1채널","[결과] 배그 결과: 플래티넘 / 배팅:4,108,000원 / 변동:8,216,000원 / 잔액:12,324,000원"
"2026-07-10 18:01:07","미닝 서포트서버","❤️1채널","/농사"
"2026-07-10 18:01:11","미닝 서포트서버","❤️1채널","/배그 금액:1000"
"2026-07-10 18:01:11","미닝 서포트서버","❤️1채널","[결과] 배그 결과: 골드 / 배팅:1,000원 / 변동:1,000원 / 잔액:12,320,995원"
"2026-07-10 18:01:16","미닝 서포트서버","❤️1채널","/상점"
"2026-07-10 18:01:26","미닝 서포트서버","❤️1채널","[선택 메뉴] customId:shop_select 값:questionBox"
"2026-07-10 18:01:31","미닝 서포트서버","❤️1채널","[선택 메뉴] customId:shop_select 값:questionBox"
"2026-07-10 18:01:34","미닝 서포트서버","❤️1채널","/가방"
"2026-07-10 18:01:37","미닝 서포트서버","❤️1채널","[선택 메뉴] customId:bag_select 값:questionBox"
"2026-07-10 18:01:39","미닝 서포트서버","❤️1채널","[버튼 클릭] customId:open_questionBox_315048408014389248"
"2026-07-10 18:01:46","미닝 서포트서버","❤️1채널","/가방"
"2026-07-10 18:01:49","미닝 서포트서버","❤️1채널","[선택 메뉴] customId:bag_select 값:questionBox"
"2026-07-10 18:01:50","미닝 서포트서버","❤️1채널","[버튼 클릭] customId:open_questionBox_315048408014389248"
"2026-07-10 18:01:57","미닝 서포트서버","❤️1채널","/농사"
"2026-07-10 18:02:05","미닝 서포트서버","❤️1채널","/작물시세"
"2026-07-10 18:02:21","미닝 서포트서버","❤️1채널","/작물판매 작물:peach 개수:4000"
"2026-07-10 18:02:32","미닝 서포트서버","❤️1채널","/배그 금액:1000"
"2026-07-10 18:02:33","미닝 서포트서버","❤️1채널","[결과] 배그 결과: 골드 / 배팅:1,000원 / 변동:1,000원 / 잔액:6,950,647원"
"2026-07-10 18:02:40","미닝 서포트서버","❤️1채널","/배그 금액:10000"
"2026-07-10 18:02:41","미닝 서포트서버","❤️1채널","[결과] 배그 결과: 브론즈 / 배팅:10,000원 / 변동:-20,000원 / 잔액:6,930,647원"
"2026-07-10 18:02:46","미닝 서포트서버","❤️1채널","/배그 금액:10000"
"2026-07-10 18:02:47","미닝 서포트서버","❤️1채널","[결과] 배그 결과: 골드 / 배팅:10,000원 / 변동:10,000원 / 잔액:6,940,647원"
"2026-07-10 18:02:53","미닝 서포트서버","❤️1채널","/배그 금액:10000"
"2026-07-10 18:02:53","미닝 서포트서버","❤️1채널","[결과] 배그 결과: 브론즈 / 배팅:10,000원 / 변동:-20,000원 / 잔액:6,920,647원"
"2026-07-10 18:03:02","미닝 서포트서버","❤️1채널","/배그 금액:10000"
"2026-07-10 18:03:02","미닝 서포트서버","❤️1채널","[결과] 배그 결과: 플래티넘 / 배팅:10,000원 / 변동:20,000원 / 잔액:6,940,647원"
"2026-07-10 18:03:13","미닝 서포트서버","❤️1채널","/배그 금액:6940647"
"2026-07-10 18:03:13","미닝 서포트서버","❤️1채널","[결과] 배그 결과: 브론즈 / 배팅:6,940,647원 / 변동:-13,881,294원 / 잔액:-6,940,647원"
"2026-07-10 18:03:27","미닝 서포트서버","❤️1채널","/파산신청"
"2026-07-10 18:03:29","미닝 서포트서버","❤️1채널","/농사"
"2026-07-10 18:22:23","미닝 서포트서버","❤️1채널","/농사"
